"id","timestamp","type","message"
"352","2017-08-01T22:43:49.000Z","ResponseReceived","Received the tasks names"
"353","2017-08-01T22:43:51.000Z","QueryData","select * from experiments"
"354","2017-08-01T22:43:51.000Z","ResponseReceived","Received the experiments list"
"355","2017-08-01T22:43:53.000Z","QueryData","select * from experiments"
"356","2017-08-01T22:43:53.000Z","ResponseReceived","Received the experiments list"
"357","2017-08-01T22:43:55.000Z","QueryData","select * from experiments"
"358","2017-08-01T22:43:55.000Z","ResponseReceived","Received the experiments list"
"359","2017-08-01T22:43:56.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"360","2017-08-01T22:43:56.000Z","QueryData","select type from task_types"
"361","2017-08-01T22:43:56.000Z","QueryData","select id, name from datasets"
"362","2017-08-01T22:43:56.000Z","ResponseReceived","Received the tasks list"
"363","2017-08-01T22:43:56.000Z","QueryData","select id, name from algorithms"
"364","2017-08-01T22:43:56.000Z","QueryData","select id,name from models"
"365","2017-08-01T22:43:56.000Z","ResponseReceived","Received the supprted tasks types"
"366","2017-08-01T22:43:56.000Z","ResponseReceived","Received the datasets names"
"367","2017-08-01T22:43:56.000Z","ResponseReceived","Received the algorithms names"
"368","2017-08-01T22:43:56.000Z","ResponseReceived","Received the models names"
"369","2017-08-01T22:43:57.000Z","QueryData","select * from experiments"
"370","2017-08-01T22:43:57.000Z","ResponseReceived","Received the experiments list"
"371","2017-08-01T22:43:57.000Z","QueryData","select id, name from tasks"
"372","2017-08-01T22:43:57.000Z","ResponseReceived","Received the tasks names"
"373","2017-08-01T22:43:58.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"374","2017-08-01T22:43:58.000Z","QueryData","select type from task_types"
"375","2017-08-01T22:43:58.000Z","QueryData","select id, name from datasets"
"376","2017-08-01T22:43:58.000Z","QueryData","select id, name from algorithms"
"377","2017-08-01T22:43:58.000Z","QueryData","select id,name from models"
"378","2017-08-01T22:43:58.000Z","ResponseReceived","Received the tasks list"
"379","2017-08-01T22:43:58.000Z","ResponseReceived","Received the supprted tasks types"
"380","2017-08-01T22:43:58.000Z","ResponseReceived","Received the datasets names"
"381","2017-08-01T22:43:58.000Z","ResponseReceived","Received the algorithms names"
"382","2017-08-01T22:43:58.000Z","ResponseReceived","Received the models names"
"383","2017-08-01T22:43:59.000Z","QueryData","select * from experiments"
"384","2017-08-01T22:43:59.000Z","ResponseReceived","Received the experiments list"
"385","2017-08-01T22:43:59.000Z","QueryData","select id, name from tasks"
"386","2017-08-01T22:43:59.000Z","ResponseReceived","Received the tasks names"
"387","2017-08-01T22:44:01.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"388","2017-08-01T22:44:01.000Z","QueryData","select type from task_types"
"389","2017-08-01T22:44:01.000Z","ResponseReceived","Received the tasks list"
"390","2017-08-01T22:44:01.000Z","ResponseReceived","Received the supprted tasks types"
"391","2017-08-01T22:44:01.000Z","QueryData","select id, name from datasets"
"392","2017-08-01T22:44:01.000Z","QueryData","select id, name from algorithms"
"393","2017-08-01T22:44:01.000Z","QueryData","select id,name from models"
"394","2017-08-01T22:44:01.000Z","ResponseReceived","Received the datasets names"
"395","2017-08-01T22:44:01.000Z","ResponseReceived","Received the algorithms names"
"396","2017-08-01T22:44:01.000Z","ResponseReceived","Received the models names"
"397","2017-08-01T22:44:02.000Z","QueryData","select * from experiments"
"398","2017-08-01T22:44:02.000Z","ResponseReceived","Received the experiments list"
"399","2017-08-01T22:44:02.000Z","QueryData","select id, name from tasks"
"400","2017-08-01T22:44:02.000Z","ResponseReceived","Received the tasks names"
"401","2017-08-01T22:44:02.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"402","2017-08-01T22:44:02.000Z","ResponseReceived","Received the tasks list"
"403","2017-08-01T22:44:03.000Z","QueryData","select type from task_types"
"404","2017-08-01T22:44:03.000Z","QueryData","select id, name from datasets"
"405","2017-08-01T22:44:03.000Z","ResponseReceived","Received the supprted tasks types"
"406","2017-08-01T22:44:03.000Z","ResponseReceived","Received the datasets names"
"407","2017-08-01T22:44:03.000Z","QueryData","select id, name from algorithms"
"408","2017-08-01T22:44:03.000Z","ResponseReceived","Received the algorithms names"
"409","2017-08-01T22:44:03.000Z","QueryData","select id,name from models"
"410","2017-08-01T22:44:03.000Z","ResponseReceived","Received the models names"
"411","2017-08-01T22:44:16.000Z","QueryData","select * from experiments"
"412","2017-08-01T22:44:16.000Z","QueryData","select id, name from tasks"
"413","2017-08-01T22:44:16.000Z","ResponseReceived","Received the experiments list"
"414","2017-08-01T22:44:16.000Z","ResponseReceived","Received the tasks names"
"415","2017-08-01T22:44:17.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"416","2017-08-01T22:44:17.000Z","QueryData","select type from task_types"
"417","2017-08-01T22:44:17.000Z","ResponseReceived","Received the tasks list"
"418","2017-08-01T22:44:17.000Z","ResponseReceived","Received the supprted tasks types"
"419","2017-08-01T22:44:17.000Z","QueryData","select id, name from datasets"
"420","2017-08-01T22:44:17.000Z","ResponseReceived","Received the datasets names"
"421","2017-08-01T22:44:17.000Z","QueryData","select id, name from algorithms"
"422","2017-08-01T22:44:17.000Z","ResponseReceived","Received the algorithms names"
"423","2017-08-01T22:44:17.000Z","QueryData","select id,name from models"
"424","2017-08-01T22:44:17.000Z","ResponseReceived","Received the models names"
"425","2017-08-01T22:44:20.000Z","QueryData","select * from experiments"
"426","2017-08-01T22:44:20.000Z","QueryData","select id, name from tasks"
"427","2017-08-01T22:44:20.000Z","ResponseReceived","Received the experiments list"
"428","2017-08-01T22:44:20.000Z","ResponseReceived","Received the tasks names"
"429","2017-08-01T22:44:21.000Z","QueryData","select * from experiments"
"430","2017-08-01T22:44:21.000Z","ResponseReceived","Received the experiments list"
"431","2017-08-01T22:44:23.000Z","QueryData","select * from experiments"
"432","2017-08-01T22:44:23.000Z","ResponseReceived","Received the experiments list"
"433","2017-08-01T22:44:25.000Z","QueryData","select * from experiments"
"434","2017-08-01T22:44:25.000Z","ResponseReceived","Received the experiments list"
"435","2017-08-01T22:44:27.000Z","QueryData","select * from experiments"
"436","2017-08-01T22:44:27.000Z","ResponseReceived","Received the experiments list"
"437","2017-08-01T22:44:29.000Z","QueryData","select * from experiments"
"438","2017-08-01T22:44:29.000Z","ResponseReceived","Received the experiments list"
"439","2017-08-01T22:44:31.000Z","QueryData","select * from experiments"
"440","2017-08-01T22:44:31.000Z","ResponseReceived","Received the experiments list"
"441","2017-08-01T22:44:33.000Z","QueryData","select * from experiments"
"442","2017-08-01T22:44:33.000Z","ResponseReceived","Received the experiments list"
"443","2017-08-01T22:44:35.000Z","QueryData","select * from experiments"
"444","2017-08-01T22:44:35.000Z","ResponseReceived","Received the experiments list"
"445","2017-08-01T22:44:37.000Z","QueryData","select * from experiments"
"446","2017-08-01T22:44:37.000Z","ResponseReceived","Received the experiments list"
"447","2017-08-01T22:44:39.000Z","QueryData","select * from experiments"
"448","2017-08-01T22:44:39.000Z","ResponseReceived","Received the experiments list"
"449","2017-08-01T22:44:41.000Z","QueryData","select * from experiments"
"450","2017-08-01T22:44:41.000Z","ResponseReceived","Received the experiments list"
"451","2017-08-01T22:44:43.000Z","QueryData","select * from experiments"
"452","2017-08-01T22:44:43.000Z","ResponseReceived","Received the experiments list"
"453","2017-08-01T22:44:45.000Z","QueryData","select * from experiments"
"454","2017-08-01T22:44:45.000Z","ResponseReceived","Received the experiments list"
"455","2017-08-01T22:44:47.000Z","QueryData","select * from algorithms"
"456","2017-08-01T22:44:47.000Z","QueryData","select language from algorithm_languages"
"457","2017-08-01T22:44:47.000Z","QueryData","select id, name from datasets"
"458","2017-08-01T22:44:47.000Z","ResponseReceived","Received the algorithms list"
"459","2017-08-01T22:44:47.000Z","ResponseReceived","Received the supported languages"
"460","2017-08-01T22:44:47.000Z","ResponseReceived","Received the datasets names"
"461","2017-08-01T22:45:04.000Z","QueryData","select * from experiments"
"462","2017-08-01T22:45:04.000Z","QueryData","select id, name from tasks"
"463","2017-08-01T22:45:04.000Z","ResponseReceived","Received the experiments list"
"464","2017-08-01T22:45:04.000Z","ResponseReceived","Received the tasks names"
"465","2017-08-01T22:45:05.000Z","QueryData","select * from algorithms"
"466","2017-08-01T22:45:05.000Z","QueryData","select language from algorithm_languages"
"467","2017-08-01T22:45:05.000Z","QueryData","select id, name from datasets"
"468","2017-08-01T22:45:05.000Z","ResponseReceived","Received the algorithms list"
"469","2017-08-01T22:45:05.000Z","ResponseReceived","Received the supported languages"
"470","2017-08-01T22:45:05.000Z","ResponseReceived","Received the datasets names"
"471","2017-08-01T22:45:13.000Z","QueryData","select * from experiments"
"472","2017-08-01T22:45:13.000Z","QueryData","select id, name from tasks"
"473","2017-08-01T22:45:13.000Z","ResponseReceived","Received the experiments list"
"474","2017-08-01T22:45:13.000Z","ResponseReceived","Received the tasks names"
"475","2017-08-01T22:45:15.000Z","QueryData","select * from experiments"
"476","2017-08-01T22:45:15.000Z","ResponseReceived","Received the experiments list"
"477","2017-08-01T22:45:16.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"478","2017-08-01T22:45:16.000Z","ResponseReceived","Received the tasks list"
"479","2017-08-01T22:45:16.000Z","QueryData","select type from task_types"
"480","2017-08-01T22:45:16.000Z","ResponseReceived","Received the supprted tasks types"
"481","2017-08-01T22:45:16.000Z","QueryData","select id, name from datasets"
"482","2017-08-01T22:45:16.000Z","ResponseReceived","Received the datasets names"
"483","2017-08-01T22:45:16.000Z","QueryData","select id, name from algorithms"
"484","2017-08-01T22:45:16.000Z","QueryData","select id,name from models"
"485","2017-08-01T22:45:16.000Z","ResponseReceived","Received the algorithms names"
"486","2017-08-01T22:45:16.000Z","ResponseReceived","Received the models names"
"487","2017-08-01T22:45:17.000Z","QueryData","select * from experiments"
"488","2017-08-01T22:45:17.000Z","ResponseReceived","Received the experiments list"
"489","2017-08-01T22:45:17.000Z","QueryData","select id, name from tasks"
"490","2017-08-01T22:45:17.000Z","ResponseReceived","Received the tasks names"
"491","2017-08-01T22:45:17.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"492","2017-08-01T22:45:17.000Z","QueryData","select type from task_types"
"493","2017-08-01T22:45:17.000Z","ResponseReceived","Received the tasks list"
"494","2017-08-01T22:45:17.000Z","ResponseReceived","Received the supprted tasks types"
"495","2017-08-01T22:45:17.000Z","QueryData","select id, name from datasets"
"496","2017-08-01T22:45:17.000Z","QueryData","select id, name from algorithms"
"497","2017-08-01T22:45:17.000Z","QueryData","select id,name from models"
"498","2017-08-01T22:45:17.000Z","ResponseReceived","Received the datasets names"
"499","2017-08-01T22:45:17.000Z","ResponseReceived","Received the algorithms names"
"500","2017-08-01T22:45:17.000Z","ResponseReceived","Received the models names"
"501","2017-08-01T22:54:59.000Z","QueryData","select * from datasets"
"502","2017-08-01T22:54:59.000Z","QueryData","select format from formats"
"503","2017-08-01T22:54:59.000Z","ResponseReceived","Received the datasets list"
